000579	2018-09-30	05:30:54
000579	2018-09-30	05:30:54
000450	2018-09-30	06:03:55
000450	2018-09-30	06:03:55
000450	2018-09-30	06:04:00
000450	2018-09-30	06:04:00
001190	2018-09-30	07:03:12
001190	2018-09-30	07:03:12
003159	2018-09-30	07:11:59
003159	2018-09-30	07:11:59
002724	2018-09-30	07:13:47
002724	2018-09-30	07:13:47
003586	2018-09-30	07:13:53
003586	2018-09-30	07:13:53
001819	2018-09-30	07:13:57
001819	2018-09-30	07:13:57
001817	2018-09-30	07:14:06
001817	2018-09-30	07:14:06
002394	2018-09-30	07:14:14
002394	2018-09-30	07:14:14
002910	2018-09-30	07:16:33
002910	2018-09-30	07:16:33
003260	2018-09-30	07:18:07
003260	2018-09-30	07:18:07
003259	2018-09-30	07:23:58
003259	2018-09-30	07:23:58
002591	2018-09-30	07:24:08
002591	2018-09-30	07:24:08
002869	2018-09-30	07:24:13
002869	2018-09-30	07:24:13
003400	2018-09-30	07:30:06
003400	2018-09-30	07:30:06
001189	2018-09-30	07:44:01
001189	2018-09-30	07:44:01
003535	2018-09-30	07:48:14
003535	2018-09-30	07:48:14
003591	2018-09-30	07:53:23
003591	2018-09-30	07:53:23
002509	2018-09-30	07:53:45
002509	2018-09-30	07:53:45
003587	2018-09-30	07:59:09
003587	2018-09-30	07:59:09
001173	2018-09-30	08:00:46
001173	2018-09-30	08:00:46
003529	2018-09-30	08:01:36
003529	2018-09-30	08:01:36
003287	2018-09-30	08:02:17
003287	2018-09-30	08:02:17
003474	2018-09-30	08:05:19
003474	2018-09-30	08:05:19
003474	2018-09-30	08:05:21
003474	2018-09-30	08:05:21
003559	2018-09-30	08:05:24
003559	2018-09-30	08:05:24
001667	2018-09-30	08:22:49
001667	2018-09-30	08:22:49
001461	2018-09-30	08:25:29
001461	2018-09-30	08:25:29
003062	2018-09-30	08:25:36
003062	2018-09-30	08:25:36
000678	2018-09-30	08:26:29
000678	2018-09-30	08:26:29
000678	2018-09-30	08:26:31
000678	2018-09-30	08:26:31
002602	2018-09-30	08:36:33
002602	2018-09-30	08:36:33
003433	2018-09-30	08:36:37
003433	2018-09-30	08:36:37
001797	2018-09-30	08:39:00
001797	2018-09-30	08:39:00
000104	2018-09-30	08:40:31
000104	2018-09-30	08:40:31
000388	2018-09-30	08:41:38
000388	2018-09-30	08:41:38
000388	2018-09-30	08:41:40
000388	2018-09-30	08:41:40
003460	2018-09-30	08:43:55
003460	2018-09-30	08:43:55
003256	2018-09-30	08:44:07
003256	2018-09-30	08:44:07
003256	2018-09-30	08:45:40
003256	2018-09-30	08:45:40
003301	2018-09-30	08:47:32
003301	2018-09-30	08:47:32
003301	2018-09-30	08:47:34
003301	2018-09-30	08:47:34
003443	2018-09-30	08:50:02
003443	2018-09-30	08:50:02
002467	2018-09-30	08:50:45
002467	2018-09-30	08:50:45
002982	2018-09-30	08:51:32
002982	2018-09-30	08:51:32
002207	2018-09-30	08:51:54
002207	2018-09-30	08:51:54
002203	2018-09-30	08:52:07
002203	2018-09-30	08:52:07
003458	2018-09-30	08:55:39
003458	2018-09-30	08:55:39
000756	2018-09-30	08:56:07
000756	2018-09-30	08:56:07
000004	2018-09-30	08:56:25
000004	2018-09-30	08:56:25
003116	2018-09-30	08:56:53
003116	2018-09-30	08:56:53
002725	2018-09-30	08:56:58
002725	2018-09-30	08:56:58
003333	2018-09-30	08:58:13
003333	2018-09-30	08:58:13
003531	2018-09-30	08:58:37
003531	2018-09-30	08:58:37
003283	2018-09-30	08:58:47
003283	2018-09-30	08:58:47
003552	2018-09-30	08:58:51
003552	2018-09-30	08:58:51
002264	2018-09-30	09:00:26
002264	2018-09-30	09:00:26
002605	2018-09-30	09:01:21
002605	2018-09-30	09:01:21
002597	2018-09-30	09:01:27
002597	2018-09-30	09:01:27
002719	2018-09-30	09:02:11
002719	2018-09-30	09:02:11
000213	2018-09-30	09:06:29
000213	2018-09-30	09:06:29
000576	2018-09-30	09:07:32
000576	2018-09-30	09:07:32
000241	2018-09-30	09:08:23
000241	2018-09-30	09:08:23
003557	2018-09-30	09:09:27
003557	2018-09-30	09:09:27
000675	2018-09-30	09:10:20
000675	2018-09-30	09:10:20
003278	2018-09-30	09:13:27
003278	2018-09-30	09:13:27
000899	2018-09-30	09:15:00
000899	2018-09-30	09:15:00
000485	2018-09-30	09:17:08
000485	2018-09-30	09:17:08
001386	2018-09-30	09:17:11
001386	2018-09-30	09:17:11
002669	2018-09-30	09:20:53
002669	2018-09-30	09:20:53
000542	2018-09-30	09:22:47
000542	2018-09-30	09:22:47
001088	2018-09-30	10:25:17
001088	2018-09-30	10:25:17
001038	2018-09-30	10:49:49
001038	2018-09-30	10:49:49
000310	2018-09-30	11:48:39
000310	2018-09-30	11:48:39
001386	2018-09-30	14:02:44
001386	2018-09-30	14:02:44
002344	2018-09-30	16:21:39
002344	2018-09-30	16:21:39
003400	2018-09-30	17:00:05
003400	2018-09-30	17:00:05
001189	2018-09-30	17:30:12
001189	2018-09-30	17:30:12
000579	2018-09-30	18:00:16
000579	2018-09-30	18:00:16
002719	2018-09-30	18:00:27
002719	2018-09-30	18:00:27
003552	2018-09-30	18:00:55
003552	2018-09-30	18:00:55
000542	2018-09-30	18:01:09
000542	2018-09-30	18:01:09
003460	2018-09-30	18:01:25
003460	2018-09-30	18:01:25
003557	2018-09-30	18:01:30
003557	2018-09-30	18:01:30
003443	2018-09-30	18:01:36
003443	2018-09-30	18:01:36
000675	2018-09-30	18:01:45
000675	2018-09-30	18:01:45
001667	2018-09-30	18:01:53
001667	2018-09-30	18:01:53
001461	2018-09-30	18:02:27
001461	2018-09-30	18:02:27
000899	2018-09-30	18:02:49
000899	2018-09-30	18:02:49
003283	2018-09-30	18:03:38
003283	2018-09-30	18:03:38
000576	2018-09-30	18:07:11
000576	2018-09-30	18:07:11
003587	2018-09-30	18:07:23
003587	2018-09-30	18:07:23
003587	2018-09-30	18:07:24
003587	2018-09-30	18:07:24
000756	2018-09-30	18:07:27
000756	2018-09-30	18:07:27
000241	2018-09-30	18:07:33
000241	2018-09-30	18:07:33
000206	2018-09-30	18:11:13
000206	2018-09-30	18:11:13
002605	2018-09-30	18:33:40
002605	2018-09-30	18:33:40
003531	2018-09-30	18:33:48
003531	2018-09-30	18:33:48
002597	2018-09-30	18:33:56
