000030	2018-10-01	18:00:07
002566	2018-10-01	18:12:35
000020	2018-10-01	18:12:41
003491	2018-10-01	18:12:45
002566	2018-10-02	08:07:54
003491	2018-10-02	08:08:00
000030	2018-10-02	08:11:29
000020	2018-10-02	08:35:01
003491	2018-10-02	16:04:17
002566	2018-10-02	18:00:03
000020	2018-10-02	18:00:09
000030	2018-10-02	18:00:15
000030	2018-10-03	07:47:42
002566	2018-10-03	07:47:52
000020	2018-10-03	08:29:41
002566	2018-10-03	18:00:02
000020	2018-10-03	18:00:07
000030	2018-10-03	18:00:12
000030	2018-10-04	08:01:04
002566	2018-10-04	08:03:08
000020	2018-10-04	08:26:22
003491	2018-10-04	08:34:22
000030	2018-10-04	18:00:12
003491	2018-10-04	18:06:20
002566	2018-10-04	18:06:29
000020	2018-10-04	18:06:32
000030	2018-10-05	07:58:42
000030	2018-10-05	08:00:11
003491	2018-10-05	08:00:53
002566	2018-10-05	08:03:32
000030	2018-10-05	18:00:28
000030	2018-10-05	18:02:22
003491	2018-10-05	18:04:45
002566	2018-10-05	18:04:53
002187	2018-10-06	07:46:35
000030	2018-10-06	07:46:49
002566	2018-10-06	07:56:33
003491	2018-10-06	08:00:25
000020	2018-10-06	08:31:13
002187	2018-10-06	17:14:25
000030	2018-10-06	18:00:05
000020	2018-10-06	18:00:49
003491	2018-10-06	18:00:58
002566	2018-10-06	18:01:00
000030	2018-10-07	07:38:03
000030	2018-10-07	07:41:49
000030	2018-10-07	07:51:06
003491	2018-10-07	07:54:36
000020	2018-10-07	08:24:13
000030	2018-10-07	18:00:30
003491	2018-10-07	18:01:10
000020	2018-10-07	18:01:24
002566	2018-10-08	07:58:40
003491	2018-10-08	07:58:47
000020	2018-10-08	08:23:53
000030	2018-10-08	18:00:07
003491	2018-10-08	18:00:35
002566	2018-10-08	18:00:46
000020	2018-10-08	18:00:50
000030	2018-10-09	07:58:37
000030	2018-10-09	07:59:51
002566	2018-10-09	08:05:55
003491	2018-10-09	08:24:10
000020	2018-10-09	08:37:43
000030	2018-10-09	18:01:05
000030	2018-10-09	18:02:34
003491	2018-10-09	18:05:57
002566	2018-10-09	18:06:06
000020	2018-10-09	18:06:09
000030	2018-10-10	08:04:51
003491	2018-10-10	08:04:56
002566	2018-10-10	08:18:23
000020	2018-10-10	08:45:45
000030	2018-10-10	18:00:19
000030	2018-10-10	18:01:53
000020	2018-10-10	18:04:25
002566	2018-10-10	18:04:27
003491	2018-10-10	18:04:33
000030	2018-10-11	07:51:01
003491	2018-10-11	07:51:43
000030	2018-10-11	07:55:44
002566	2018-10-11	08:21:48
000020	2018-10-11	08:39:31
000020	2018-10-11	18:00:03
002566	2018-10-11	18:00:05
003491	2018-10-11	18:00:13
000030	2018-10-11	18:00:19
000030	2018-10-12	07:50:56
000030	2018-10-12	07:55:04
003491	2018-10-12	07:58:34
002566	2018-10-12	08:11:29
000020	2018-10-12	08:41:39
002566	2018-10-12	18:00:03
000020	2018-10-12	18:00:07
003491	2018-10-12	18:00:12
000030	2018-10-12	18:00:17
000030	2018-10-13	07:37:55
000030	2018-10-13	07:40:43
000030	2018-10-13	07:59:37
002566	2018-10-13	08:05:38
003491	2018-10-13	08:28:13
000020	2018-10-13	08:51:04
002566	2018-10-13	18:00:04
000020	2018-10-13	18:00:07
003491	2018-10-13	18:00:13
000030	2018-10-13	18:00:18
003491	2018-10-14	07:54:55
000020	2018-10-14	08:21:04
000030	2018-10-14	10:39:54
000030	2018-10-14	18:00:26
000030	2018-10-14	18:01:35
003491	2018-10-14	18:21:50
000020	2018-10-14	18:22:04
000030	2018-10-15	07:46:37
000030	2018-10-15	07:55:24
003491	2018-10-15	07:58:31
000020	2018-10-15	08:08:04
000030	2018-10-15	18:00:11
000030	2018-10-15	18:02:14
000020	2018-10-15	18:10:13
003491	2018-10-15	18:10:16
000030	2018-10-16	07:55:17
003491	2018-10-16	07:58:53
000020	2018-10-16	08:12:53
002566	2018-10-16	08:37:27
000030	2018-10-16	18:00:08
000030	2018-10-16	18:02:04
002566	2018-10-16	18:06:32
003491	2018-10-16	18:06:36
000020	2018-10-16	18:06:40
002187	2018-10-17	07:40:32
000030	2018-10-17	07:40:47
003491	2018-10-17	08:03:13
002566	2018-10-17	08:08:56
000030	2018-10-17	18:00:15
002187	2018-10-17	18:00:31
002566	2018-10-17	18:00:42
003491	2018-10-17	18:00:46
000030	2018-10-18	07:40:19
000030	2018-10-18	07:50:17
002566	2018-10-18	07:55:15
003491	2018-10-18	08:02:31
000020	2018-10-18	08:20:49
002566	2018-10-18	18:00:03
003491	2018-10-18	18:00:09
000020	2018-10-18	18:00:14
000030	2018-10-18	18:00:19
000030	2018-10-19	07:45:32
000030	2018-10-19	07:59:56
002566	2018-10-19	08:02:02
003491	2018-10-19	08:05:40
000020	2018-10-19	08:28:07
002566	2018-10-19	18:00:01
003491	2018-10-19	18:00:07
000020	2018-10-19	18:00:17
000030	2018-10-19	18:00:23
000030	2018-10-20	07:30:59
000030	2018-10-20	07:40:32
000030	2018-10-20	07:45:03
003491	2018-10-20	07:52:38
002566	2018-10-20	07:52:58
000020	2018-10-20	08:45:44
002566	2018-10-20	18:00:08
000020	2018-10-20	18:00:13
003491	2018-10-20	18:00:17
000030	2018-10-20	18:00:29
000030	2018-10-21	07:35:04
000030	2018-10-21	07:50:03
003491	2018-10-21	07:54:54
000020	2018-10-21	08:24:39
000030	2018-10-21	18:00:13
003491	2018-10-21	18:03:30
000020	2018-10-21	18:03:43
003491	2018-10-22	08:01:33
000020	2018-10-22	08:35:54
003491	2018-10-22	18:13:13
000020	2018-10-22	18:13:25
002187	2018-10-23	08:25:07
003491	2018-10-23	08:25:13
000020	2018-10-23	08:28:04
002187	2018-10-23	17:19:43
003491	2018-10-23	18:17:09
000020	2018-10-23	18:17:17
003491	2018-10-25	08:02:35
000030	2018-10-25	08:02:43
000020	2018-10-25	08:32:38
002566	2018-10-25	08:48:24
000030	2018-10-25	18:00:15
003491	2018-10-25	18:01:39
002566	2018-10-25	18:02:00
000020	2018-10-25	18:02:04
000030	2018-10-26	07:46:14
000030	2018-10-26	07:55:07
002566	2018-10-26	07:56:15
000030	2018-10-26	07:59:17
003491	2018-10-26	08:02:00
000020	2018-10-26	08:32:10
