002634	2018-10-01	14:17:16
002587	2018-10-01	14:19:42
003104	2018-10-01	14:34:46
003601	2018-10-01	14:50:09
002705	2018-10-01	14:59:10
002705	2018-10-01	15:00:03
002255	2018-10-01	15:19:50
003602	2018-10-01	15:33:02
003583	2018-10-01	15:34:44
003000	2018-10-01	16:00:13
003140	2018-10-01	16:01:58
003381	2018-10-01	16:02:19
001267	2018-10-01	16:03:24
002571	2018-10-01	16:04:14
002571	2018-10-01	16:04:14
003603	2018-10-01	16:10:49
000739	2018-10-01	16:17:47
000217	2018-10-01	16:30:47
003118	2018-10-01	16:52:11
002621	2018-10-01	16:54:24
002938	2018-10-01	17:00:03
000949	2018-10-01	17:00:26
003516	2018-10-01	17:00:53
000090	2018-10-01	17:00:59
002254	2018-10-01	17:01:54
002453	2018-10-01	17:02:11
000843	2018-10-01	17:03:26
003274	2018-10-01	17:07:17
001771	2018-10-01	17:16:36
003470	2018-10-01	17:21:05
002798	2018-10-01	17:23:23
002939	2018-10-01	17:28:13
003369	2018-10-01	17:30:03
002364	2018-10-01	17:30:04
002693	2018-10-01	17:30:07
002987	2018-10-01	17:30:11
003137	2018-10-01	17:30:12
002995	2018-10-01	17:30:17
003048	2018-10-01	17:30:20
000274	2018-10-01	17:30:22
003412	2018-10-01	17:30:25
000665	2018-10-01	17:30:27
003014	2018-10-01	17:30:28
003564	2018-10-01	17:30:32
002299	2018-10-01	17:30:42
002223	2018-10-01	17:32:55
000501	2018-10-01	17:35:47
002049	2018-10-01	17:40:05
003466	2018-10-01	17:40:05
001395	2018-10-01	17:40:23
002167	2018-10-01	17:45:06
001615	2018-10-01	17:45:20
002050	2018-10-01	17:47:29
001715	2018-10-01	17:48:33
002431	2018-10-01	17:50:12
000342	2018-10-01	17:50:12
002961	2018-10-01	17:50:17
003356	2018-10-01	17:50:26
003363	2018-10-01	17:50:37
003045	2018-10-01	17:50:40
002281	2018-10-01	17:51:02
003600	2018-10-01	17:51:06
002460	2018-10-01	17:51:12
002684	2018-10-01	17:51:16
001298	2018-10-01	17:53:24
002373	2018-10-01	17:54:02
001659	2018-10-01	17:54:35
002701	2018-10-01	17:54:54
002078	2018-10-01	17:55:03
002734	2018-10-01	17:55:07
003189	2018-10-01	17:55:24
000178	2018-10-01	17:55:32
002840	2018-10-01	17:55:42
002247	2018-10-01	17:55:59
001616	2018-10-01	17:56:08
000148	2018-10-01	17:56:16
000955	2018-10-01	17:58:08
003064	2018-10-01	17:58:44
003575	2018-10-01	18:00:00
001080	2018-10-01	18:00:01
003082	2018-10-01	18:00:01
001479	2018-10-01	18:00:02
002191	2018-10-01	18:00:02
002275	2018-10-01	18:00:02
000267	2018-10-01	18:00:02
003030	2018-10-01	18:00:02
003071	2018-10-01	18:00:02
003526	2018-10-01	18:00:02
003562	2018-10-01	18:00:02
001726	2018-10-01	18:00:03
002578	2018-10-01	18:00:03
002733	2018-10-01	18:00:03
002743	2018-10-01	18:00:03
002900	2018-10-01	18:00:03
002919	2018-10-01	18:00:03
003052	2018-10-01	18:00:03
003339	2018-10-01	18:00:03
003342	2018-10-01	18:00:03
003419	2018-10-01	18:00:03
003421	2018-10-01	18:00:03
003568	2018-10-01	18:00:03
000480	2018-10-01	18:00:03
001368	2018-10-01	18:00:04
002035	2018-10-01	18:00:04
002574	2018-10-01	18:00:04
002697	2018-10-01	18:00:04
003099	2018-10-01	18:00:04
003452	2018-10-01	18:00:04
000637	2018-10-01	18:00:04
002103	2018-10-01	18:00:05
002279	2018-10-01	18:00:05
002367	2018-10-01	18:00:05
002979	2018-10-01	18:00:05
003024	2018-10-01	18:00:05
003386	2018-10-01	18:00:05
000835	2018-10-01	18:00:05
001356	2018-10-01	18:00:06
001662	2018-10-01	18:00:06
001889	2018-10-01	18:00:06
002029	2018-10-01	18:00:06
002129	2018-10-01	18:00:06
002164	2018-10-01	18:00:06
002440	2018-10-01	18:00:06
002573	2018-10-01	18:00:06
002643	2018-10-01	18:00:06
002653	2018-10-01	18:00:06
002815	2018-10-01	18:00:06
002829	2018-10-01	18:00:06
002842	2018-10-01	18:00:06
002963	2018-10-01	18:00:06
003188	2018-10-01	18:00:06
003257	2018-10-01	18:00:06
003533	2018-10-01	18:00:06
000478	2018-10-01	18:00:06
001437	2018-10-01	18:00:07
000016	2018-10-01	18:00:07
002438	2018-10-01	18:00:07
002553	2018-10-01	18:00:07
002744	2018-10-01	18:00:07
002755	2018-10-01	18:00:07
002964	2018-10-01	18:00:07
000030	2018-10-01	18:00:07
003453	2018-10-01	18:00:07
002045	2018-10-01	18:00:08
002153	2018-10-01	18:00:08
002637	2018-10-01	18:00:08
002729	2018-10-01	18:00:08
002943	2018-10-01	18:00:08
003010	2018-10-01	18:00:08
003072	2018-10-01	18:00:08
003215	2018-10-01	18:00:08
003512	2018-10-01	18:00:08
000744	2018-10-01	18:00:08
002187	2018-10-01	18:00:09
002361	2018-10-01	18:00:09
002475	2018-10-01	18:00:09
002584	2018-10-01	18:00:09
002950	2018-10-01	18:00:09
003169	2018-10-01	18:00:09
003193	2018-10-01	18:00:09
003593	2018-10-01	18:00:09
001900	2018-10-01	18:00:10
002009	2018-10-01	18:00:10
002377	2018-10-01	18:00:10
002825	2018-10-01	18:00:10
003262	2018-10-01	18:00:10
003594	2018-10-01	18:00:10
001924	2018-10-01	18:00:11
002099	2018-10-01	18:00:11
002272	2018-10-01	18:00:11
002826	2018-10-01	18:00:11
002972	2018-10-01	18:00:11
003155	2018-10-01	18:00:11
001090	2018-10-01	18:00:12
001222	2018-10-01	18:00:12
001266	2018-10-01	18:00:12
001578	2018-10-01	18:00:12
001742	2018-10-01	18:00:12
001793	2018-10-01	18:00:12
002080	2018-10-01	18:00:12
002599	2018-10-01	18:00:12
003087	2018-10-01	18:00:12
003102	2018-10-01	18:00:12
003145	2018-10-01	18:00:12
003249	2018-10-01	18:00:12
003263	2018-10-01	18:00:12
003511	2018-10-01	18:00:12
000736	2018-10-01	18:00:12
002221	2018-10-01	18:00:13
002462	2018-10-01	18:00:13
002541	2018-10-01	18:00:13
003322	2018-10-01	18:00:13
003357	2018-10-01	18:00:13
003447	2018-10-01	18:00:13
003523	2018-10-01	18:00:13
003592	2018-10-01	18:00:13
001388	2018-10-01	18:00:14
002721	2018-10-01	18:00:14
003153	2018-10-01	18:00:14
003308	2018-10-01	18:00:14
003425	2018-10-01	18:00:14
001580	2018-10-01	18:00:15
002222	2018-10-01	18:00:15
002926	2018-10-01	18:00:15
003123	2018-10-01	18:00:15
003157	2018-10-01	18:00:15
003177	2018-10-01	18:00:15
003181	2018-10-01	18:00:15
003296	2018-10-01	18:00:15
000341	2018-10-01	18:00:15
001053	2018-10-01	18:00:16
001717	2018-10-01	18:00:16
002353	2018-10-01	18:00:16
002954	2018-10-01	18:00:16
003429	2018-10-01	18:00:16
003556	2018-10-01	18:00:16
003588	2018-10-01	18:00:16
000997	2018-10-01	18:00:16
002121	2018-10-01	18:00:17
002617	2018-10-01	18:00:17
002863	2018-10-01	18:00:17
003415	2018-10-01	18:00:17
003441	2018-10-01	18:00:17
000861	2018-10-01	18:00:17
001825	2018-10-01	18:00:18
001983	2018-10-01	18:00:18
002804	2018-10-01	18:00:18
003122	2018-10-01	18:00:18
003451	2018-10-01	18:00:18
003522	2018-10-01	18:00:18
002569	2018-10-01	18:00:19
003534	2018-10-01	18:00:19
003541	2018-10-01	18:00:19
002347	2018-10-01	18:00:20
002591	2018-10-01	18:00:20
002907	2018-10-01	18:00:20
002984	2018-10-01	18:00:20
001991	2018-10-01	18:00:21
002023	2018-10-01	18:00:21
002227	2018-10-01	18:00:21
002354	2018-10-01	18:00:21
002421	2018-10-01	18:00:21
002671	2018-10-01	18:00:21
002720	2018-10-01	18:00:21
003320	2018-10-01	18:00:21
003446	2018-10-01	18:00:21
002146	2018-10-01	18:00:22
003254	2018-10-01	18:00:22
003337	2018-10-01	18:00:22
003372	2018-10-01	18:00:22
000712	2018-10-01	18:00:22
001408	2018-10-01	18:00:23
002252	2018-10-01	18:00:23
002346	2018-10-01	18:00:23
003548	2018-10-01	18:00:23
001336	2018-10-01	18:00:24
002021	2018-10-01	18:00:24
003236	2018-10-01	18:00:24
003266	2018-10-01	18:00:24
003496	2018-10-01	18:00:24
002711	2018-10-01	18:00:25
002812	2018-10-01	18:00:25
003065	2018-10-01	18:00:25
003368	2018-10-01	18:00:25
003383	2018-10-01	18:00:25
001145	2018-10-01	18:00:26
000152	2018-10-01	18:00:26
002111	2018-10-01	18:00:26
003462	2018-10-01	18:00:26
001858	2018-10-01	18:00:27
002062	2018-10-01	18:00:27
002083	2018-10-01	18:00:27
002537	2018-10-01	18:00:27
002561	2018-10-01	18:00:27
003028	2018-10-01	18:00:27
003536	2018-10-01	18:00:27
001357	2018-10-01	18:00:28
001500	2018-10-01	18:00:28
002274	2018-10-01	18:00:28
002496	2018-10-01	18:00:28
003310	2018-10-01	18:00:28
002156	2018-10-01	18:00:29
002479	2018-10-01	18:00:29
002716	2018-10-01	18:00:29
003585	2018-10-01	18:00:29
000495	2018-10-01	18:00:29
