000030	2018-09-01	18:00:06
000020	2018-09-01	18:01:15
003491	2018-09-01	18:01:16
000030	2018-09-02	07:50:06
003491	2018-09-02	08:01:13
000020	2018-09-02	08:37:25
000030	2018-09-02	18:00:06
000030	2018-09-02	18:09:24
003491	2018-09-02	18:09:55
000020	2018-09-02	18:10:04
003491	2018-09-03	08:05:02
000030	2018-09-03	08:05:08
000020	2018-09-03	08:27:48
002566	2018-09-03	08:51:59
002566	2018-09-03	18:00:10
000020	2018-09-03	18:00:13
003491	2018-09-03	18:00:17
000030	2018-09-03	18:00:21
000030	2018-09-04	07:57:45
003491	2018-09-04	08:02:00
002566	2018-09-04	08:04:47
000020	2018-09-04	08:25:10
002566	2018-09-04	18:00:02
000020	2018-09-04	18:00:08
003491	2018-09-04	18:00:13
000030	2018-09-04	18:00:18
000030	2018-09-05	07:57:50
002566	2018-09-05	08:04:39
003491	2018-09-05	08:06:12
000020	2018-09-05	08:34:30
002566	2018-09-05	18:00:04
003491	2018-09-05	18:00:09
000030	2018-09-05	18:00:14
000020	2018-09-05	18:00:19
003491	2018-09-06	08:02:30
002566	2018-09-06	08:02:33
000030	2018-09-06	08:07:44
000020	2018-09-06	08:57:22
002566	2018-09-06	18:00:13
003491	2018-09-06	18:00:16
000020	2018-09-06	18:00:21
000030	2018-09-06	18:00:29
000030	2018-09-07	07:51:17
003491	2018-09-07	07:54:40
002566	2018-09-07	08:01:11
000030	2018-09-07	18:01:27
002566	2018-09-07	18:02:27
003491	2018-09-07	18:02:29
000030	2018-09-08	07:40:20
002566	2018-09-08	08:00:16
003491	2018-09-08	08:02:00
000020	2018-09-08	08:44:50
000030	2018-09-08	18:00:12
002566	2018-09-08	18:07:48
003491	2018-09-08	18:07:51
000020	2018-09-08	18:07:55
002566	2018-09-09	07:56:59
002187	2018-09-09	07:57:08
000030	2018-09-09	08:00:26
003491	2018-09-09	08:03:10
000020	2018-09-09	08:34:58
000030	2018-09-09	18:00:04
002187	2018-09-09	18:01:34
000020	2018-09-09	18:12:21
002566	2018-09-09	18:12:27
003491	2018-09-09	18:12:29
000030	2018-09-10	07:47:39
000030	2018-09-10	07:50:11
003491	2018-09-10	08:06:05
002566	2018-09-10	08:10:13
002566	2018-09-10	18:00:05
003491	2018-09-10	18:00:10
000030	2018-09-10	18:00:15
000030	2018-09-11	07:50:32
000030	2018-09-11	07:52:28
003491	2018-09-11	07:55:29
002566	2018-09-11	08:02:38
